short_name,age,nationality_name,overall,club_name,height_cm,weight_kg,player_positions,potential,fifa_version,pace,shooting,passing,dribbling,defending,physic,weak_foot,skill_moves,league_level,league_name,value_eur
A. Al Shammari,24,Saudi Arabia,62,Al Shabab,177,63,LB,67,21.0,75.0,49.0,57.0,64.0,53.0,64.0,2,3,1.0,Pro League,550000.0
A. Al Shammari,26,Saudi Arabia,62,Al Hazem,186,74,"CB, LB",65,21.0,54.0,38.0,48.0,52.0,63.0,67.0,3,2,1.0,Pro League,450000.0
A. Al Shammari,25,Saudi Arabia,63,Al Fayha,177,63,"LB, CDM, LM",65,22.0,77.0,49.0,57.0,64.0,53.0,66.0,2,3,1.0,Pro League,550000.0
A. Al Shammari,27,Saudi Arabia,60,Al Hazem,186,74,"CB, LB",61,22.0,54.0,38.0,48.0,52.0,60.0,67.0,3,2,1.0,Pro League,250000.0
A. Al Shammari,22,Saudi Arabia,57,Al Hazem,174,63,"CAM, LM",68,22.0,76.0,49.0,55.0,62.0,26.0,39.0,3,3,1.0,Pro League,375000.0
A. Al Shammari,26,Saudi Arabia,61,Al Raed,177,63,"LB, LM",62,23.0,75.0,49.0,56.0,63.0,53.0,62.0,2,3,1.0,Pro League,350000.0
A. Al Shammari,23,Saudi Arabia,59,Damac,176,69,"CAM, LW, CM",66,23.0,78.0,49.0,58.0,63.0,33.0,43.0,3,3,1.0,Pro League,450000.0
A. Al Shammari,20,Saudi Arabia,52,Al Tai,170,65,"CDM, CM",64,23.0,59.0,36.0,48.0,52.0,49.0,57.0,3,2,1.0,Pro League,180000.0
A. Al Shammari,24,Saudi Arabia,61,Abha,175,75,"RW, CAM, CF",66,24.0,78.0,50.0,58.0,67.0,33.0,44.0,3,3,1.0,Pro League,500000.0
A. Al Shammari,27,Saudi Arabia,60,Al Taawon,177,63,"LB, LM",60,24.0,71.0,49.0,56.0,62.0,53.0,60.0,2,3,1.0,Pro League,240000.0
A. Al Shammari,29,Saudi Arabia,59,Al Hazem,186,74,"CB, LB",59,24.0,54.0,38.0,47.0,50.0,58.0,63.0,3,2,1.0,Pro League,190000.0
A. Al Sulayhim,20,Saudi Arabia,65,Al Shabab,165,60,"LM, CAM",68,15.0,85.0,52.0,59.0,69.0,33.0,47.0,3,3,1.0,Pro League,425000.0
A. Al Sulayhim,21,Saudi Arabia,63,Al Shabab,165,58,"LM, CAM",68,16.0,78.0,51.0,59.0,67.0,34.0,45.0,3,3,1.0,Pro League,450000.0
A. Al Sulayhim,22,Saudi Arabia,64,Al Shabab,169,63,"LM, RM, CAM",69,17.0,77.0,51.0,60.0,68.0,34.0,48.0,3,3,1.0,Pro League,575000.0
A. Al Sulayhim,23,Saudi Arabia,65,Al Shabab,169,63,"CDM, RM, CAM, LM",70,18.0,75.0,51.0,63.0,70.0,59.0,64.0,4,3,1.0,Pro League,625000.0
A. Al Sulayhim,24,Saudi Arabia,63,Al Shabab,171,63,"CDM, CAM, CM, LM",68,19.0,73.0,51.0,62.0,70.0,58.0,64.0,4,3,1.0,Pro League,425000.0
A. Al Sulayhim,25,Saudi Arabia,67,Al Shabab,171,63,"CM, CDM",70,20.0,73.0,54.0,62.0,72.0,60.0,64.0,4,3,1.0,Pro League,950000.0
A. Al Sulayhim,26,Saudi Arabia,67,Al Nassr,171,63,"CM, CDM",70,21.0,73.0,54.0,65.0,73.0,60.0,64.0,3,3,1.0,Pro League,1300000.0
A. Al Sulayhim,27,Saudi Arabia,69,Al Nassr,171,61,"CM, CDM",70,22.0,73.0,60.0,67.0,75.0,58.0,64.0,3,3,1.0,Pro League,1600000.0
A. Al Sulayhim,28,Saudi Arabia,68,Al Nassr,171,61,"CM, CDM",68,23.0,73.0,60.0,67.0,73.0,58.0,64.0,3,3,1.0,Pro League,1200000.0
A. Al Sulayhim,29,Saudi Arabia,67,Al Nassr,171,61,"CM, CDM",67,24.0,66.0,60.0,67.0,73.0,58.0,61.0,3,3,1.0,Pro League,1000000.0
A. Andrade,25,Colombia,68,Jaguares de Chiapas,172,70,"CAM, RW, ST, CM",68,15.0,75.0,64.0,63.0,74.0,37.0,55.0,2,4,1.0,Liga MX,1200000.0
A. Andrade,26,Colombia,70,América,177,71,"RM, CM, LM",73,16.0,83.0,65.0,65.0,73.0,33.0,61.0,2,4,1.0,Liga MX,1600000.0
A. Andrade,27,Colombia,72,León,177,71,"RM, CM",72,17.0,79.0,67.0,67.0,75.0,33.0,61.0,2,3,1.0,Liga MX,2100000.0
A. Andrade,28,Colombia,73,León,177,71,"RM, LM, CM",73,18.0,80.0,68.0,68.0,76.0,33.0,61.0,2,3,1.0,Liga MX,4000000.0
A. Andrade,29,Colombia,73,Atlas,177,71,"LM, RM",73,19.0,79.0,68.0,68.0,76.0,46.0,61.0,2,3,1.0,Liga MX,3900000.0
A. Andrade,30,Colombia,70,Atlas,177,71,"LM, RM",70,20.0,77.0,67.0,67.0,72.0,46.0,59.0,2,3,1.0,Liga MX,1700000.0
A. Andrade,20,Panama,60,LASK Linz,187,78,"LB, CB",71,20.0,64.0,28.0,46.0,46.0,60.0,70.0,3,2,1.0,Bundesliga,325000.0
A. Andrade,31,Colombia,70,Atlético Nacional,177,71,"LM, RM",70,21.0,77.0,66.0,67.0,72.0,45.0,63.0,2,3,1.0,Liga BetPlay,1300000.0
A. Andrade,21,Panama,64,LASK Linz,187,78,"LM, RM, CB",73,21.0,71.0,51.0,59.0,64.0,62.0,71.0,3,2,1.0,Bundesliga,1300000.0
A. Andrade,18,Mexico,54,Necaxa,177,76,CDM,69,21.0,63.0,38.0,49.0,55.0,54.0,53.0,2,2,1.0,Liga MX,240000.0
A. Andrade,32,Colombia,73,Atlético Nacional,177,71,"LM, LW, CAM",73,22.0,77.0,71.0,68.0,75.0,41.0,63.0,2,3,1.0,Liga BetPlay,2400000.0
A. Andrade,22,Panama,69,DSC Arminia Bielefeld,187,78,CB,76,22.0,74.0,51.0,59.0,64.0,68.0,76.0,3,2,1.0,3. Liga,2600000.0
A. Andrade,19,Mexico,56,Necaxa,177,76,CDM,71,22.0,63.0,38.0,51.0,55.0,56.0,57.0,2,2,1.0,Liga MX,325000.0
A. Andrade,33,Colombia,73,Atlético Nacional,177,77,"LM, CM, CAM",73,23.0,77.0,73.0,69.0,75.0,41.0,63.0,3,3,1.0,Liga BetPlay,1900000.0
A. Andrade,23,Panama,69,DSC Arminia Bielefeld,187,78,"CB, LWB",76,23.0,72.0,51.0,59.0,64.0,68.0,75.0,3,2,2.0,3. Liga,2600000.0
A. Andrade,34,Colombia,71,Alianza Lima,177,77,"CAM, CM, LM",71,24.0,79.0,73.0,70.0,71.0,41.0,62.0,3,3,1.0,Primera Division,875000.0
A. Andrade,24,Panama,68,LASK Linz,187,78,"CB, LB",73,24.0,74.0,51.0,59.0,64.0,66.0,76.0,3,2,1.0,Bundesliga,1600000.0
A. Armstrong,17,England,60,Newcastle United,172,69,CF,80,15.0,72.0,62.0,54.0,62.0,30.0,56.0,3,2,1.0,Premier League,190000.0
A. Armstrong,18,England,65,Coventry City,172,69,"CF, ST",84,16.0,87.0,66.0,55.0,65.0,26.0,58.0,3,2,3.0,Championship,1000000.0
A. Armstrong,19,England,68,Barnsley,172,69,ST,84,17.0,89.0,68.0,54.0,68.0,26.0,66.0,3,3,2.0,League One,1800000.0
A. Armstrong,20,England,68,Bolton Wanderers,172,69,ST,81,18.0,87.0,68.0,54.0,68.0,26.0,67.0,3,3,2.0,League One,1700000.0
A. Armstrong,21,England,68,Blackburn Rovers,172,69,"LM, ST, RM",80,19.0,86.0,68.0,58.0,69.0,33.0,65.0,3,3,2.0,Championship,1600000.0
A. Armstrong,22,England,69,Blackburn Rovers,172,69,"LM, RM, ST",79,20.0,86.0,68.0,60.0,72.0,33.0,65.0,3,3,2.0,Championship,1700000.0
A. Armstrong,23,England,73,Blackburn Rovers,168,69,"ST, LW, RW",81,21.0,90.0,73.0,65.0,75.0,35.0,70.0,3,3,2.0,Championship,7000000.0
A. Armstrong,24,England,76,Southampton,172,69,"ST, LW",82,22.0,90.0,77.0,66.0,76.0,35.0,71.0,4,3,1.0,Championship,12000000.0
A. Armstrong,25,England,74,Southampton,172,69,"ST, LW",77,23.0,84.0,75.0,66.0,75.0,35.0,69.0,4,3,1.0,Championship,5500000.0
A. Armstrong,26,England,72,Southampton,172,69,"ST, LW, CM",74,24.0,78.0,73.0,65.0,72.0,35.0,66.0,4,3,2.0,Championship,2900000.0
A. Aseri,20,Saudi Arabia,63,Al Ittihad,167,61,"RM, LM, LW, RW",66,15.0,80.0,57.0,58.0,70.0,27.0,49.0,3,4,1.0,Pro League,275000.0
A. Aseri,21,Saudi Arabia,70,Al Ittihad,167,61,"RM, LM, LW, RW",80,16.0,86.0,69.0,66.0,73.0,19.0,54.0,3,4,1.0,Pro League,2100000.0
A. Aseri,22,Saudi Arabia,70,Al Ahli Jeddah,166,64,"RM, LM, CAM",78,17.0,89.0,62.0,61.0,76.0,19.0,55.0,4,4,1.0,Pro League,2000000.0
A. Aseri,23,Saudi Arabia,72,Al Ahli Jeddah,167,66,"RM, LM, CAM",80,18.0,87.0,66.0,65.0,78.0,25.0,60.0,4,4,1.0,Pro League,4600000.0
A. Aseri,24,Saudi Arabia,69,Al Ahli Jeddah,167,64,"RM, LM, CAM",75,19.0,88.0,66.0,63.0,73.0,28.0,59.0,4,3,1.0,Pro League,1400000.0
A. Aseri,25,Saudi Arabia,70,Al Ahli Jeddah,167,64,"RM, CAM",73,20.0,88.0,66.0,64.0,75.0,28.0,58.0,4,4,1.0,Pro League,2200000.0
A. Aseri,26,Saudi Arabia,69,Al Nassr,167,64,"RM, CAM",70,21.0,85.0,64.0,63.0,74.0,28.0,54.0,3,4,1.0,Pro League,1600000.0
A. Aseri,27,Saudi Arabia,67,Al Nassr,167,61,"RM, CAM",67,22.0,82.0,63.0,61.0,72.0,28.0,52.0,3,4,1.0,Pro League,1100000.0
A. Aseri,28,Saudi Arabia,66,Al Nassr,167,61,"RM, CAM",66,23.0,78.0,61.0,60.0,74.0,28.0,45.0,3,4,1.0,Pro League,850000.0
A. Aseri,29,Saudi Arabia,64,Al Tai,167,61,"RM, CAM",64,24.0,72.0,61.0,60.0,72.0,28.0,43.0,3,4,1.0,Pro League,575000.0
A. Ateef,31,Saudi Arabia,73,Al Shabab,170,67,"CM, CDM, RM",73,15.0,71.0,61.0,72.0,74.0,56.0,73.0,4,3,1.0,Pro League,2000000.0
A. Ateef,30,Saudi Arabia,69,Al Shabab,171,63,"CAM, CM, RM",69,15.0,58.0,59.0,71.0,75.0,29.0,50.0,3,4,1.0,Pro League,925000.0
A. Ateef,21,Saudi Arabia,58,Al Hilal,176,68,"CM, CDM",63,15.0,55.0,52.0,59.0,60.0,45.0,61.0,3,2,1.0,Pro League,120000.0
A. Ateef,32,Saudi Arabia,69,Al Shabab,170,67,"CDM, CM",69,16.0,68.0,62.0,70.0,71.0,60.0,75.0,4,3,1.0,Pro League,600000.0
A. Ateef,22,Saudi Arabia,62,Al Hilal,176,68,"CDM, CM",68,16.0,65.0,55.0,56.0,65.0,61.0,64.0,3,2,1.0,Pro League,325000.0
A. Ateef,33,Saudi Arabia,67,Al Shabab,167,66,"CDM, CM, RM",67,17.0,63.0,62.0,67.0,68.0,56.0,79.0,4,3,1.0,Pro League,325000.0
A. Ateef,23,Saudi Arabia,65,Al Hilal,176,68,"CDM, CM",73,17.0,63.0,54.0,60.0,61.0,61.0,63.0,3,2,1.0,Pro League,675000.0
A. Ateef,24,Saudi Arabia,71,Al Hilal,176,62,"CDM, CM",77,18.0,53.0,54.0,68.0,63.0,65.0,63.0,3,2,1.0,Pro League,2800000.0
A. Ateef,34,Saudi Arabia,66,Al Shabab,167,66,"CDM, CM, RM",66,18.0,63.0,62.0,67.0,68.0,56.0,74.0,4,3,1.0,Pro League,200000.0
A. Ateef,25,Saudi Arabia,71,Al Hilal,176,63,"CDM, CM",76,19.0,51.0,49.0,70.0,64.0,66.0,65.0,3,2,1.0,Pro League,2700000.0
A. Ateef,26,Saudi Arabia,70,Al Hilal,176,63,"CDM, CM",73,20.0,44.0,46.0,72.0,65.0,66.0,64.0,3,2,1.0,Pro League,2000000.0
A. Ateef,27,Saudi Arabia,70,Al Hilal,177,68,"CDM, CM",71,21.0,41.0,46.0,72.0,66.0,67.0,62.0,2,2,1.0,Pro League,1600000.0
A. Ateef,28,Saudi Arabia,71,Al Hilal,176,68,"CDM, CM",71,22.0,34.0,46.0,74.0,67.0,68.0,58.0,3,2,1.0,Pro League,1600000.0
A. Ateef,29,Saudi Arabia,68,Al Hilal,176,68,"CDM, CM",68,23.0,29.0,46.0,74.0,64.0,65.0,50.0,3,2,1.0,Pro League,1000000.0
A. Ateef,30,Saudi Arabia,66,Al Ahli Jeddah,177,68,CDM,66,24.0,28.0,46.0,72.0,63.0,65.0,44.0,3,2,1.0,Pro League,725000.0
A. Ba,23,Senegal,71,Rayo Vallecano,197,80,CB,75,15.0,44.0,37.0,44.0,41.0,71.0,78.0,2,2,1.0,La Liga,1300000.0
A. Ba,20,Mauritania,66,Niort,179,68,"RW, LW, ST",74,15.0,77.0,63.0,57.0,69.0,31.0,57.0,3,3,2.0,Ligue 2,675000.0
A. Ba,20,Mauritania,63,Lens,200,96,CB,66,15.0,66.0,31.0,40.0,42.0,62.0,73.0,2,2,1.0,Ligue 1,230000.0
A. Ba,24,Senegal,73,Fenerbahçe,197,79,CB,77,16.0,44.0,38.0,45.0,42.0,73.0,80.0,2,2,1.0,Super Lig,3200000.0
A. Ba,21,Mauritania,66,Auxerre,179,68,"ST, RM",76,16.0,76.0,64.0,61.0,69.0,32.0,54.0,3,3,2.0,Ligue 2,1000000.0
A. Ba,21,Mauritania,64,Lens,200,96,CB,70,16.0,54.0,32.0,41.0,42.0,65.0,72.0,2,2,2.0,Ligue 1,500000.0
A. Ba,25,Senegal,74,Alanyaspor,197,79,CB,78,17.0,47.0,38.0,46.0,42.0,74.0,77.0,2,2,1.0,Super Lig,3600000.0
A. Ba,22,Mauritania,67,Auxerre,179,73,"RM, ST, CAM",77,17.0,76.0,64.0,61.0,68.0,32.0,54.0,3,3,2.0,Ligue 2,1200000.0
A. Ba,22,Mauritania,65,Lens,200,96,CB,71,17.0,51.0,32.0,41.0,42.0,65.0,73.0,2,2,2.0,Ligue 1,625000.0
A. Ba,26,Senegal,74,Rayo Vallecano,197,79,CB,76,18.0,54.0,38.0,46.0,42.0,76.0,74.0,2,2,2.0,La Liga,5500000.0
A. Ba,23,Mauritania,63,Auxerre,200,96,CB,69,18.0,48.0,32.0,40.0,40.0,63.0,71.0,2,2,2.0,Ligue 2,425000.0
A. Ba,18,France,55,Nancy,188,82,CDM,69,18.0,63.0,40.0,52.0,53.0,51.0,57.0,3,2,2.0,Ligue 2,150000.0
A. Ba,19,France,55,Southend United,175,63,ST,65,18.0,56.0,57.0,45.0,53.0,18.0,41.0,3,3,3.0,League Two,130000.0
A. Ba,27,Senegal,73,Rayo Vallecano,197,79,CB,75,19.0,51.0,38.0,46.0,42.0,74.0,76.0,3,2,1.0,La Liga,3900000.0
A. Ba,24,Mauritania,67,Auxerre,200,96,CB,70,19.0,49.0,33.0,42.0,41.0,66.0,75.0,2,2,2.0,Ligue 2,825000.0
A. Ba,19,France,65,Nancy,182,74,"CM, CDM, RM",78,19.0,67.0,50.0,58.0,65.0,60.0,71.0,3,2,2.0,Ligue 2,1000000.0
A. Ba,20,France,57,Southend United,175,63,ST,65,19.0,59.0,55.0,44.0,58.0,19.0,61.0,3,2,3.0,League Two,160000.0
A. Ba,28,Senegal,72,Rayo Vallecano,197,79,CB,74,20.0,49.0,38.0,46.0,41.0,71.0,78.0,3,2,2.0,La Liga,3100000.0
A. Ba,25,Mauritania,67,Auxerre,203,94,CB,70,20.0,49.0,33.0,42.0,41.0,67.0,76.0,2,2,2.0,Ligue 2,850000.0
A. Ba,20,France,65,Nantes,183,76,"CM, RM, CDM",78,20.0,67.0,50.0,58.0,65.0,60.0,71.0,3,2,1.0,Ligue 1,1000000.0
A. Ba,29,Senegal,66,Rayo Vallecano,197,79,CB,66,21.0,48.0,38.0,46.0,41.0,65.0,78.0,3,2,2.0,La Liga,725000.0
A. Ba,21,France,64,Nantes,183,76,"CM, CDM, RM",75,21.0,67.0,50.0,58.0,65.0,60.0,71.0,3,2,1.0,Ligue 1,1300000.0
A. Ba,26,Mauritania,64,Auxerre,203,94,CB,67,21.0,43.0,33.0,42.0,41.0,64.0,76.0,2,2,2.0,Ligue 2,675000.0
A. Ba,30,France,61,Dunkerque,188,78,"CB, LB",61,21.0,52.0,24.0,37.0,38.0,61.0,69.0,3,2,2.0,Ligue 2,275000.0
A. Ba,30,Senegal,66,Arouca,197,79,CB,66,22.0,42.0,38.0,46.0,42.0,64.0,76.0,3,2,1.0,Liga Portugal,700000.0
A. Ba,31,France,65,Dunkerque,188,78,CB,65,22.0,46.0,24.0,37.0,38.0,64.0,79.0,3,2,2.0,Ligue 2,500000.0
A. Ba,17,France,63,Le Havre,180,75,CM,76,22.0,66.0,56.0,61.0,66.0,53.0,62.0,3,3,2.0,Ligue 1,1100000.0
A. Ba,23,France,65,RFC Seraing,183,76,"CDM, CM",70,23.0,65.0,38.0,56.0,62.0,64.0,68.0,3,2,1.0,Jupiler Pro League,1000000.0
A. Ba,18,France,63,Sunderland,180,75,CM,76,23.0,67.0,56.0,61.0,67.0,54.0,65.0,3,3,2.0,Championship,1100000.0
A. Ba,19,France,64,Sunderland,180,70,"CAM, LM",77,24.0,75.0,55.0,61.0,68.0,54.0,59.0,3,3,2.0,Championship,1400000.0
A. Bakayoko,18,England,51,Walsall,193,85,ST,68,15.0,67.0,49.0,42.0,48.0,29.0,71.0,3,2,3.0,League Two,50000.0
A. Bakayoko,19,Sierra Leone,54,Walsall,193,85,ST,69,16.0,71.0,52.0,43.0,52.0,26.0,68.0,3,2,3.0,League Two,150000.0
A. Bakayoko,20,Sierra Leone,59,Walsall,193,85,ST,71,17.0,73.0,55.0,43.0,53.0,26.0,71.0,3,2,3.0,League Two,275000.0
A. Bakayoko,18,France,58,Inter,179,69,RW,72,17.0,55.0,54.0,60.0,68.0,28.0,39.0,3,3,1.0,Serie A,250000.0
A. Bakayoko,21,Sierra Leone,64,Walsall,193,85,ST,76,18.0,72.0,61.0,48.0,63.0,27.0,78.0,3,2,3.0,League Two,800000.0
A. Bakayoko,19,France,58,Sochaux,179,69,RW,72,18.0,54.0,54.0,60.0,68.0,28.0,39.0,3,3,2.0,Ligue 2,275000.0
A. Bakayoko,22,Sierra Leone,63,Coventry City,193,85,ST,68,19.0,79.0,60.0,50.0,58.0,35.0,80.0,3,2,3.0,Championship,500000.0
A. Bakayoko,20,France,58,St. Gallen,179,69,"RW, RB",68,19.0,53.0,54.0,60.0,68.0,36.0,38.0,3,3,1.0,Super League,210000.0
A. Bakayoko,21,France,64,St. Gallen,179,69,"RW, RB",77,20.0,77.0,59.0,60.0,70.0,54.0,51.0,3,3,1.0,Super League,875000.0
A. Bakayoko,23,Sierra Leone,64,Coventry City,193,85,ST,71,20.0,80.0,60.0,51.0,59.0,43.0,82.0,3,2,3.0,Championship,650000.0
A. Bakayoko,24,Sierra Leone,62,Coventry City,193,85,ST,68,21.0,79.0,61.0,51.0,56.0,43.0,82.0,3,2,2.0,Championship,625000.0
A. Bakayoko,25,Sierra Leone,64,Bolton Wanderers,193,85,ST,69,22.0,78.0,62.0,51.0,59.0,44.0,78.0,3,2,3.0,League One,875000.0
A. Bakayoko,26,Sierra Leone,65,Bolton Wanderers,193,85,"ST, RW",67,23.0,76.0,63.0,51.0,60.0,44.0,78.0,3,3,3.0,League One,900000.0
A. Bakayoko,19,Côte d'Ivoire,64,Saint-Étienne,185,74,CB,76,23.0,77.0,34.0,44.0,54.0,64.0,66.0,3,2,2.0,Ligue 2,1300000.0
A. Bakayoko,20,Côte d'Ivoire,64,Saint-Étienne,185,74,"CB, RB",76,24.0,77.0,34.0,43.0,54.0,64.0,66.0,3,2,2.0,Ligue 2,1300000.0
A. Bakayoko,27,Sierra Leone,63,Dundee,193,85,ST,63,24.0,76.0,61.0,48.0,58.0,41.0,78.0,3,3,1.0,Premiership,525000.0
A. Barberis,20,Italy,54,Varese,177,73,CM,64,15.0,63.0,47.0,55.0,57.0,44.0,52.0,2,2,2.0,Serie B,80000.0
A. Barberis,21,Italy,62,Crotone,177,72,CM,69,16.0,63.0,51.0,59.0,62.0,56.0,62.0,2,2,2.0,Serie B,400000.0
A. Barberis,22,Italy,66,Crotone,177,72,CM,73,17.0,67.0,46.0,64.0,63.0,57.0,63.0,2,2,1.0,Serie B,875000.0
A. Barberis,23,Italy,69,Crotone,177,72,CM,74,18.0,68.0,46.0,67.0,66.0,60.0,65.0,2,2,1.0,Serie B,1400000.0
A. Barberis,24,Italy,69,Crotone,177,72,"CM, CDM",74,19.0,67.0,46.0,67.0,66.0,60.0,66.0,2,2,2.0,Serie B,1400000.0
A. Barberis,25,Italy,69,Crotone,177,72,"CM, CDM",74,20.0,67.0,46.0,67.0,65.0,59.0,67.0,2,2,2.0,Serie B,1400000.0
A. Barberis,26,Italy,69,Monza,177,72,"CDM, CM",74,21.0,67.0,46.0,67.0,64.0,61.0,67.0,2,2,2.0,Serie A,1800000.0
A. Barberis,27,Italy,69,Monza,177,72,"CDM, CM",72,22.0,67.0,46.0,67.0,65.0,61.0,67.0,2,2,2.0,Serie A,1600000.0
A. Barberis,28,Italy,73,Monza,177,72,"CDM, CM",74,23.0,74.0,49.0,70.0,68.0,68.0,66.0,2,2,1.0,Serie A,2900000.0
A. Barberis,29,Italy,71,Pisa,177,72,"CDM, CM",71,24.0,66.0,49.0,69.0,70.0,68.0,61.0,2,2,2.0,Serie B,1600000.0
A. Barnes,24,Austria,69,Burnley,186,77,"ST, LW, RW",74,15.0,72.0,69.0,58.0,68.0,41.0,72.0,4,2,1.0,Premier League,1100000.0
A. Barnes,25,Austria,71,Burnley,186,77,"ST, CAM, LM, CF",73,16.0,71.0,70.0,60.0,70.0,42.0,78.0,4,2,2.0,Premier League,2000000.0
A. Barnes,26,Austria,71,Burnley,186,76,"ST, CAM",73,17.0,69.0,70.0,60.0,70.0,42.0,78.0,4,2,1.0,Premier League,2000000.0
A. Barnes,27,Austria,74,Burnley,186,76,"ST, CAM",74,18.0,67.0,73.0,63.0,73.0,42.0,81.0,4,2,1.0,Premier League,6000000.0
A. Barnes,28,Austria,77,Burnley,186,84,ST,77,19.0,62.0,76.0,67.0,74.0,47.0,80.0,4,3,1.0,Premier League,9000000.0
A. Barnes,21,England,58,Colchester United,186,76,"RB, RWB, CDM",70,19.0,66.0,45.0,51.0,52.0,54.0,63.0,3,2,4.0,League Two,200000.0
A. Barnes,29,England,78,Burnley,186,84,ST,78,20.0,62.0,78.0,68.0,74.0,47.0,81.0,4,3,1.0,Premier League,10500000.0
A. Barnes,30,England,77,Burnley,186,84,ST,77,21.0,61.0,78.0,68.0,74.0,47.0,80.0,4,3,1.0,Premier League,10500000.0
A. Barnes,31,England,75,Burnley,186,84,ST,75,22.0,57.0,75.0,68.0,72.0,47.0,79.0,4,3,1.0,Premier League,4800000.0
A. Barnes,32,England,72,Burnley,186,84,ST,72,23.0,51.0,73.0,68.0,70.0,47.0,79.0,4,3,2.0,Premier League,1900000.0
A. Barnes,33,England,71,Norwich City,185,84,ST,71,24.0,48.0,72.0,69.0,69.0,47.0,79.0,4,3,2.0,Championship,1200000.0
A. Barreca,19,Italy,54,Cittadella,184,79,LB,70,15.0,61.0,31.0,40.0,40.0,56.0,67.0,2,2,2.0,Serie B,60000.0
A. Barreca,20,Italy,64,Cagliari,184,70,LB,73,16.0,86.0,27.0,47.0,61.0,59.0,69.0,2,2,2.0,Serie A,575000.0
A. Barreca,21,Italy,67,Torino,180,70,LB,76,17.0,85.0,27.0,49.0,65.0,60.0,69.0,2,2,1.0,Serie A,975000.0
A. Barreca,22,Italy,75,Torino,180,70,LB,86,18.0,85.0,34.0,62.0,75.0,68.0,71.0,2,2,1.0,Serie A,10000000.0
A. Barreca,23,Italy,75,Monaco,180,70,LB,81,19.0,85.0,34.0,62.0,76.0,71.0,68.0,2,3,1.0,Ligue 1,7500000.0
A. Barreca,24,Italy,74,Genoa,183,70,LB,79,20.0,79.0,34.0,63.0,75.0,70.0,69.0,2,3,1.0,Serie A,6500000.0
A. Barreca,25,Italy,72,Monaco,183,70,"LB, LM",76,21.0,75.0,34.0,62.0,72.0,69.0,66.0,2,2,1.0,Ligue 1,3000000.0
A. Barreca,26,Italy,71,Lecce,183,70,"LWB, LB, LM",73,22.0,72.0,34.0,62.0,72.0,68.0,64.0,2,2,2.0,Serie A,2100000.0
A. Barreca,27,Italy,69,Cagliari,180,70,"LB, LM",70,23.0,70.0,34.0,62.0,70.0,66.0,61.0,2,3,2.0,Serie A,1500000.0
A. Barreca,28,Italy,68,Sampdoria,184,70,"LB, LWB, LM",68,24.0,70.0,36.0,62.0,68.0,65.0,61.0,2,3,2.0,Serie B,1100000.0
A. Barry,21,Republic of Ireland,55,Derry City,181,77,"LB, CB, CM",60,15.0,54.0,32.0,46.0,46.0,52.0,64.0,4,2,1.0,Premier Division,70000.0
A. Barry,22,Republic of Ireland,57,Derry City,181,77,"CB, LB",62,16.0,53.0,33.0,47.0,47.0,55.0,65.0,4,2,1.0,Premier Division,140000.0
A. Barry,29,England,53,Accrington Stanley,170,70,"CM, CDM",53,16.0,49.0,29.0,56.0,47.0,51.0,51.0,3,2,4.0,League Two,60000.0
A. Barry,23,Republic of Ireland,58,Derry City,181,77,"CB, LB",63,17.0,51.0,33.0,47.0,47.0,55.0,66.0,4,2,1.0,Premier Division,150000.0
A. Barry,24,Republic of Ireland,58,Derry City,181,77,CB,63,18.0,49.0,33.0,46.0,46.0,55.0,68.0,4,2,1.0,Premier Division,140000.0
A. Barry,25,Republic of Ireland,59,Cork City,181,77,CB,63,19.0,48.0,35.0,46.0,46.0,57.0,68.0,4,2,1.0,Premier Division,170000.0
A. Barry,26,Republic of Ireland,60,Bohemians,181,77,CB,62,20.0,44.0,36.0,49.0,49.0,57.0,68.0,4,2,1.0,Premier Division,220000.0
A. Barry,20,France,57,SpVgg Greuther Fürth,185,78,"CB, CDM, RB",68,21.0,60.0,25.0,30.0,34.0,60.0,64.0,3,2,2.0,2. Bundesliga,325000.0
A. Barry,21,France,64,SpVgg Greuther Fürth,185,78,"CB, CDM, RB",72,22.0,72.0,25.0,31.0,45.0,65.0,69.0,3,2,1.0,2. Bundesliga,1200000.0
A. Barry,22,France,64,Amiens SC,185,78,"CB, CDM, RB",72,23.0,76.0,25.0,31.0,45.0,65.0,69.0,3,2,2.0,Ligue 2,1200000.0
A. Barry,23,France,64,Amiens SC,185,78,"CB, CDM, RB",72,24.0,77.0,25.0,31.0,46.0,65.0,70.0,3,2,2.0,Ligue 2,1200000.0
A. Beck,27,Germany,74,TSG Hoffenheim,180,76,"RB, LB",76,15.0,75.0,45.0,70.0,73.0,73.0,71.0,3,3,1.0,Bundesliga,3200000.0
A. Beck,28,Germany,75,Beşiktaş,180,76,"RB, LB",75,16.0,74.0,46.0,71.0,74.0,76.0,71.0,3,3,1.0,Super Lig,3100000.0
A. Beck,29,Germany,76,Beşiktaş,180,76,"RB, LB",76,17.0,74.0,46.0,71.0,74.0,76.0,71.0,3,3,1.0,Super Lig,3900000.0
A. Beck,30,Germany,75,VfB Stuttgart,180,74,"RB, LB",75,18.0,71.0,46.0,70.0,74.0,75.0,71.0,3,3,1.0,Bundesliga,4800000.0
A. Beck,31,Germany,74,VfB Stuttgart,180,79,"RB, RWB",74,19.0,70.0,45.0,70.0,71.0,75.0,70.0,3,3,1.0,Bundesliga,3700000.0
